,State,Total Cases-State,New Cases-State,Total Deaths-State,New Deaths-State,Fatality Rate-State,Date-State
15436,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15435,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15434,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15433,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15432,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15430,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15416,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15429,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15428,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15427,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15426,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15425,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15424,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15423,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15422,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15421,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15420,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15419,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15418,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15417,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15254,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15253,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15252,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15123,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15089,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15088,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15087,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15086,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15085,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15084,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15083,California,852410,3334,16567,81,0.0194,2020-10-10
15082,California,852410,3334,16567,81,0.0194,2020-10-10
15081,California,852410,3334,16567,81,0.0194,2020-10-10
15080,California,852410,3334,16567,81,0.0194,2020-10-10
15079,California,852410,3334,16567,81,0.0194,2020-10-10
15078,California,852410,3334,16567,81,0.0194,2020-10-10
15077,California,852410,3334,16567,81,0.0194,2020-10-10
15076,California,852410,3334,16567,81,0.0194,2020-10-10
15075,California,852410,3334,16567,81,0.0194,2020-10-10
15074,California,852410,3334,16567,81,0.0194,2020-10-10
15073,California,852410,3334,16567,81,0.0194,2020-10-10
15072,California,852410,3334,16567,81,0.0194,2020-10-10
15071,California,852410,3334,16567,81,0.0194,2020-10-10
15070,California,852410,3334,16567,81,0.0194,2020-10-10
15069,California,852410,3334,16567,81,0.0194,2020-10-10
15068,California,852410,3334,16567,81,0.0194,2020-10-10
15067,California,852410,3334,16567,81,0.0194,2020-10-10
15066,California,852410,3334,16567,81,0.0194,2020-10-10
15065,California,852410,3334,16567,81,0.0194,2020-10-10
15064,California,852410,3334,16567,81,0.0194,2020-10-10
15063,California,852410,3334,16567,81,0.0194,2020-10-10
15062,California,852410,3334,16567,81,0.0194,2020-10-10
15061,California,852410,3334,16567,81,0.0194,2020-10-10
15090,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15091,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15092,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15108,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15121,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15120,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15119,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15118,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15117,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15116,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15115,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15114,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15113,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15112,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15111,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15110,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15109,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15107,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15093,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15106,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15105,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15104,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15103,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15102,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15101,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15100,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15099,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15098,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15097,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15096,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15095,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15094,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15060,California,852410,3334,16567,81,0.0194,2020-10-10
15059,California,852410,3334,16567,81,0.0194,2020-10-10
15058,California,852410,3334,16567,81,0.0194,2020-10-10
15011,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15024,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15023,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15022,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15021,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15020,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15019,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15018,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15017,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15016,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15015,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15014,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15013,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15012,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15010,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15026,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15009,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15008,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15007,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15006,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15005,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15004,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15003,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15002,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15001,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15000,Indiana,133411,1918,3782,21,0.0283,2020-10-10
14999,Indiana,133411,1918,3782,21,0.0283,2020-10-10
14998,Indiana,133411,1918,3782,21,0.0283,2020-10-10
14997,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15025,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15027,California,852410,3334,16567,81,0.0194,2020-10-10
15057,California,852410,3334,16567,81,0.0194,2020-10-10
15043,California,852410,3334,16567,81,0.0194,2020-10-10
15056,California,852410,3334,16567,81,0.0194,2020-10-10
15055,California,852410,3334,16567,81,0.0194,2020-10-10
15054,California,852410,3334,16567,81,0.0194,2020-10-10
15053,California,852410,3334,16567,81,0.0194,2020-10-10
15052,California,852410,3334,16567,81,0.0194,2020-10-10
15051,California,852410,3334,16567,81,0.0194,2020-10-10
15050,California,852410,3334,16567,81,0.0194,2020-10-10
15049,California,852410,3334,16567,81,0.0194,2020-10-10
15048,California,852410,3334,16567,81,0.0194,2020-10-10
15047,California,852410,3334,16567,81,0.0194,2020-10-10
15046,California,852410,3334,16567,81,0.0194,2020-10-10
15045,California,852410,3334,16567,81,0.0194,2020-10-10
15044,California,852410,3334,16567,81,0.0194,2020-10-10
15042,California,852410,3334,16567,81,0.0194,2020-10-10
15028,California,852410,3334,16567,81,0.0194,2020-10-10
15041,California,852410,3334,16567,81,0.0194,2020-10-10
15040,California,852410,3334,16567,81,0.0194,2020-10-10
15039,California,852410,3334,16567,81,0.0194,2020-10-10
15038,California,852410,3334,16567,81,0.0194,2020-10-10
15037,California,852410,3334,16567,81,0.0194,2020-10-10
15036,California,852410,3334,16567,81,0.0194,2020-10-10
15035,California,852410,3334,16567,81,0.0194,2020-10-10
15034,California,852410,3334,16567,81,0.0194,2020-10-10
15033,California,852410,3334,16567,81,0.0194,2020-10-10
15032,California,852410,3334,16567,81,0.0194,2020-10-10
15031,California,852410,3334,16567,81,0.0194,2020-10-10
15030,California,852410,3334,16567,81,0.0194,2020-10-10
15029,California,852410,3334,16567,81,0.0194,2020-10-10
15122,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15124,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15251,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15125,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15218,California,852410,3334,16567,81,0.0194,2020-10-10
15217,California,852410,3334,16567,81,0.0194,2020-10-10
15216,California,852410,3334,16567,81,0.0194,2020-10-10
15215,California,852410,3334,16567,81,0.0194,2020-10-10
15214,California,852410,3334,16567,81,0.0194,2020-10-10
15213,California,852410,3334,16567,81,0.0194,2020-10-10
15212,California,852410,3334,16567,81,0.0194,2020-10-10
15211,California,852410,3334,16567,81,0.0194,2020-10-10
15210,California,852410,3334,16567,81,0.0194,2020-10-10
15209,California,852410,3334,16567,81,0.0194,2020-10-10
15208,California,852410,3334,16567,81,0.0194,2020-10-10
15207,California,852410,3334,16567,81,0.0194,2020-10-10
15206,California,852410,3334,16567,81,0.0194,2020-10-10
15205,California,852410,3334,16567,81,0.0194,2020-10-10
15204,California,852410,3334,16567,81,0.0194,2020-10-10
15203,California,852410,3334,16567,81,0.0194,2020-10-10
15202,California,852410,3334,16567,81,0.0194,2020-10-10
15201,California,852410,3334,16567,81,0.0194,2020-10-10
15200,California,852410,3334,16567,81,0.0194,2020-10-10
15199,California,852410,3334,16567,81,0.0194,2020-10-10
15198,California,852410,3334,16567,81,0.0194,2020-10-10
15197,California,852410,3334,16567,81,0.0194,2020-10-10
15196,California,852410,3334,16567,81,0.0194,2020-10-10
15195,California,852410,3334,16567,81,0.0194,2020-10-10
15194,California,852410,3334,16567,81,0.0194,2020-10-10
15193,California,852410,3334,16567,81,0.0194,2020-10-10
15192,California,852410,3334,16567,81,0.0194,2020-10-10
15191,California,852410,3334,16567,81,0.0194,2020-10-10
15190,California,852410,3334,16567,81,0.0194,2020-10-10
15219,California,852410,3334,16567,81,0.0194,2020-10-10
15220,California,852410,3334,16567,81,0.0194,2020-10-10
15221,California,852410,3334,16567,81,0.0194,2020-10-10
15237,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15250,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15249,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15248,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15247,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15246,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15245,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15244,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15243,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15242,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15241,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15240,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15239,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15238,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15236,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15222,California,852410,3334,16567,81,0.0194,2020-10-10
15235,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15234,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15233,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15232,California,852410,3334,16567,81,0.0194,2020-10-10
15231,California,852410,3334,16567,81,0.0194,2020-10-10
15230,California,852410,3334,16567,81,0.0194,2020-10-10
15229,California,852410,3334,16567,81,0.0194,2020-10-10
15228,California,852410,3334,16567,81,0.0194,2020-10-10
15227,California,852410,3334,16567,81,0.0194,2020-10-10
15226,California,852410,3334,16567,81,0.0194,2020-10-10
15225,California,852410,3334,16567,81,0.0194,2020-10-10
15224,California,852410,3334,16567,81,0.0194,2020-10-10
15223,California,852410,3334,16567,81,0.0194,2020-10-10
15189,California,852410,3334,16567,81,0.0194,2020-10-10
15188,California,852410,3334,16567,81,0.0194,2020-10-10
15187,California,852410,3334,16567,81,0.0194,2020-10-10
15140,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15153,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15152,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15151,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15150,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15149,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15148,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15147,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15146,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15145,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15144,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15143,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15142,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15141,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15139,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15155,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15138,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15137,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15136,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15135,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15134,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15133,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15132,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15131,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15130,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15129,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15128,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15127,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15126,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15154,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15156,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15186,California,852410,3334,16567,81,0.0194,2020-10-10
15172,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15185,California,852410,3334,16567,81,0.0194,2020-10-10
15184,California,852410,3334,16567,81,0.0194,2020-10-10
15183,California,852410,3334,16567,81,0.0194,2020-10-10
15182,California,852410,3334,16567,81,0.0194,2020-10-10
15181,California,852410,3334,16567,81,0.0194,2020-10-10
15180,California,852410,3334,16567,81,0.0194,2020-10-10
15179,California,852410,3334,16567,81,0.0194,2020-10-10
15178,California,852410,3334,16567,81,0.0194,2020-10-10
15177,California,852410,3334,16567,81,0.0194,2020-10-10
15176,California,852410,3334,16567,81,0.0194,2020-10-10
15175,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15174,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15173,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15171,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15157,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15170,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15169,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15168,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15167,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15166,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15165,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15164,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15163,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15162,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15161,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15160,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15159,Indiana,133411,1918,3782,21,0.0283,2020-10-10
15158,Indiana,133411,1918,3782,21,0.0283,2020-10-10
12410,Indiana,133411,1918,3782,21,0.0283,2020-10-10
12409,Indiana,133411,1918,3782,21,0.0283,2020-10-10
12408,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9630,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9660,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9659,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9658,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9657,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9656,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9655,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9654,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9653,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9652,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9651,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9650,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9649,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9648,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9647,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9646,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9645,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9644,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9643,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9642,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9641,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9640,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9639,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9638,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9637,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9636,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9635,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9634,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9633,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9632,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9661,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9662,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9663,California,852410,3334,16567,81,0.0194,2020-10-10
9679,California,852410,3334,16567,81,0.0194,2020-10-10
9692,California,852410,3334,16567,81,0.0194,2020-10-10
9691,California,852410,3334,16567,81,0.0194,2020-10-10
9690,California,852410,3334,16567,81,0.0194,2020-10-10
9689,California,852410,3334,16567,81,0.0194,2020-10-10
9688,California,852410,3334,16567,81,0.0194,2020-10-10
9687,California,852410,3334,16567,81,0.0194,2020-10-10
9686,California,852410,3334,16567,81,0.0194,2020-10-10
9685,California,852410,3334,16567,81,0.0194,2020-10-10
9684,California,852410,3334,16567,81,0.0194,2020-10-10
9683,California,852410,3334,16567,81,0.0194,2020-10-10
9682,California,852410,3334,16567,81,0.0194,2020-10-10
9681,California,852410,3334,16567,81,0.0194,2020-10-10
9680,California,852410,3334,16567,81,0.0194,2020-10-10
9678,California,852410,3334,16567,81,0.0194,2020-10-10
9664,California,852410,3334,16567,81,0.0194,2020-10-10
9677,California,852410,3334,16567,81,0.0194,2020-10-10
9676,California,852410,3334,16567,81,0.0194,2020-10-10
9675,California,852410,3334,16567,81,0.0194,2020-10-10
9674,California,852410,3334,16567,81,0.0194,2020-10-10
9673,California,852410,3334,16567,81,0.0194,2020-10-10
9672,California,852410,3334,16567,81,0.0194,2020-10-10
9671,California,852410,3334,16567,81,0.0194,2020-10-10
9670,California,852410,3334,16567,81,0.0194,2020-10-10
9669,California,852410,3334,16567,81,0.0194,2020-10-10
9668,California,852410,3334,16567,81,0.0194,2020-10-10
9667,California,852410,3334,16567,81,0.0194,2020-10-10
9666,California,852410,3334,16567,81,0.0194,2020-10-10
9665,California,852410,3334,16567,81,0.0194,2020-10-10
9631,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9629,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9823,California,852410,3334,16567,81,0.0194,2020-10-10
9628,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9595,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9594,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9593,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9592,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9591,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9590,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9589,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9588,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9587,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9586,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9585,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9584,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9583,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9582,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9581,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9580,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9579,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9578,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9577,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9576,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9575,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9574,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9573,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9572,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9571,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9570,California,852410,3334,16567,81,0.0194,2020-10-10
9569,California,852410,3334,16567,81,0.0194,2020-10-10
9568,California,852410,3334,16567,81,0.0194,2020-10-10
9567,California,852410,3334,16567,81,0.0194,2020-10-10
9596,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9597,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9598,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9614,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9627,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9626,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9625,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9624,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9623,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9622,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9621,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9620,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9619,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9618,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9617,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9616,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9615,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9613,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9599,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9612,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9611,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9610,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9609,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9608,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9607,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9606,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9605,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9604,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9603,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9602,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9601,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9600,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9693,California,852410,3334,16567,81,0.0194,2020-10-10
9694,California,852410,3334,16567,81,0.0194,2020-10-10
9695,California,852410,3334,16567,81,0.0194,2020-10-10
9696,California,852410,3334,16567,81,0.0194,2020-10-10
9789,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9788,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9787,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9786,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9785,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9784,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9783,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9782,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9781,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9780,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9779,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9778,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9777,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9776,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9775,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9774,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9773,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9772,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9771,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9770,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9769,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9768,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9767,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9766,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9765,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9764,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9763,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9762,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9761,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9790,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9791,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9792,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9808,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9821,California,852410,3334,16567,81,0.0194,2020-10-10
9820,California,852410,3334,16567,81,0.0194,2020-10-10
9819,California,852410,3334,16567,81,0.0194,2020-10-10
9818,California,852410,3334,16567,81,0.0194,2020-10-10
9817,California,852410,3334,16567,81,0.0194,2020-10-10
9816,California,852410,3334,16567,81,0.0194,2020-10-10
9815,California,852410,3334,16567,81,0.0194,2020-10-10
9814,California,852410,3334,16567,81,0.0194,2020-10-10
9813,California,852410,3334,16567,81,0.0194,2020-10-10
9812,California,852410,3334,16567,81,0.0194,2020-10-10
9811,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9810,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9809,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9807,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9793,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9806,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9805,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9804,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9803,Indiana,133411,1918,3782,21,0.0283,2020-10-10
9802,Indiana,133411,1918,3782,21,0.0283,2020-10-10
